TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
1976 	Flame Looter	196612 	11 		5 	99 	667 	527 	471 	535 		357 	351 	281923 	2446 	2684 				3000 	8500 	334 	188 			370 	388 	52 	350 	100 	0 	50 	50 	50 	50 	50 	50 			236207 	396 	438 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							476 	526 		0 	5 	0 	3 						1 	FFFF00	4 	3.00 	3 	0 	0 	1 	1 		0						
1977 	Flame Extortioner	196612 	11 		5 	100 	677 	535 	478 	543 		362 	356 	296436 	2482 	2725 				3000 	8500 	340 	190 			375 	394 	52 	350 	100 	0 	50 	50 	50 	50 	50 	50 			244036 	402 	444 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							485 	536 		0 	5 	0 	3 						1 	FFFF00	4 	3.00 	3 	0 	0 	1 	1 		0						
1975 	Cry of Fury	196612 	11 		5 	101 	707 	567 	500 	567 		378 	378 	3557226 	2482 	2725 				3500 	8500 	340 	190 			1782 	1871 	45 	400 	100 	0 	50 	50 	50 	50 	50 	50 			900137 	955 	1055 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1972 	2180 		0 	5 	0 	3 						1 	BDA66B	6 	5.00 	3 	0 	0 	1 	1 		0						
1991 	Bloodline Warrior	196612 	11 		5 	103 	686 	534 	494 	558 		378 	356 	296436 	2482 	2725 				2000 	6000 	340 	190 			380 	399 	42 	200 	0 	100 	50 	50 	50 	50 	50 	50 			257182 	0 	0 	407 	449 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							510 	564 		0 	5 	0 	3 						2 	FFFF00	4 	3.00 	2 	0 	0 	1 	0 		0						
1989 	Bloodline Scout	196612 	11 		5 	105 	706 	569 	506 	560 		381 	379 	296436 	2482 	2725 				2000 	6000 	340 	190 			391 	411 	52 	800 	0 	100 	50 	50 	50 	50 	50 	50 			272568 	0 	0 	419 	463 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							528 	584 		0 	5 	0 	3 						2 	FFFF00	4 	3.00 	2 	0 	0 	1 	1 		1						
1990 	Bloodline Mage	196612 	11 		5 	106 	706 	571 	507 	568 		386 	381 	296436 	2482 	2725 				2000 	6000 	340 	190 			391 	411 	47 	800 	0 	100 	50 	50 	50 	50 	50 	50 			280479 	0 	0 	419 	463 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							537 	593 		0 	5 	0 	3 						2 	FFFF00	4 	3.00 	2 	0 	0 	1 	1 		1						
1983 	Life Hunter	196612 	11 		5 	108 	758 	599 	536 	609 		406 	399 	296436 	2482 	2725 				2000 	6500 	340 	190 			420 	441 	52 	200 	0 	100 	50 	50 	50 	50 	50 	50 			296745 	0 	0 	450 	498 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							556 	614 		0 	5 	0 	3 						2 	FFFF00	4 	3.00 	2 	0 	0 	1 	1 		0						
1984 	Life Ambusher	196612 	11 		5 	109 	769 	607 	544 	617 		412 	405 	296436 	2482 	2725 				2000 	6500 	340 	190 			426 	447 	52 	200 	0 	100 	50 	50 	50 	50 	50 	50 			305110 	0 	0 	456 	504 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							564 	624 		0 	5 	0 	3 						2 	FFFF00	4 	3.00 	2 	0 	0 	1 	1 		0						
1982 	Cry of Silence	196612 	11 		5 	110 	790 	642 	560 	642 		428 	428 	3557226 	2482 	2725 				5000 	12000 	340 	205 			1990 	2090 	45 	400 	0 	100 	50 	50 	50 	50 	50 	50 			1158853 	0 	0 	1066 	1178 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							2296 	2536 		0 	5 	0 	3 						2 	BDA66B	6 	5.00 	2 	0 	0 	1 	1 		0						
1985 	Storm Knight	196612 	11 		5 	111 	766 	596 	553 	623 		423 	398 	296436 	2482 	2725 				2000 	6000 	340 	205 			425 	446 	42 	200 	50 	50 	100 	0 	50 	50 	50 	50 			322283 	0 	0 	0 	0 	0 	0 	455 	503 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							583 	645 		0 	5 	0 	3 						3 	FFFF00	4 	3.00 	5 	0 	0 	1 	1 		0						
1987 	Storm Archer	196612 	11 		5 	112 	777 	626 	557 	616 		419 	417 	296436 	2482 	2725 				2000 	6000 	340 	205 			430 	452 	52 	800 	50 	50 	100 	0 	50 	50 	50 	50 			331101 	0 	0 	0 	0 	0 	0 	461 	509 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							593 	655 		0 	5 	0 	3 						3 	FFFF00	4 	3.00 	5 	0 	0 	1 	1 		1						
1988 	Storm Mage	196612 	11 		5 	114 	786 	636 	565 	632 		430 	424 	296436 	2482 	2725 				2000 	6000 	340 	205 			436 	457 	47 	800 	50 	50 	100 	0 	50 	50 	50 	50 			349218 	0 	0 	0 	0 	0 	0 	466 	516 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							612 	676 		0 	5 	0 	3 						3 	FFFF00	4 	3.00 	5 	0 	0 	1 	1 		1						
1979 	Blade Inspector	196612 	11 		5 	115 	832 	658 	589 	668 		446 	438 	296436 	2482 	2725 				3000 	8500 	340 	205 			461 	484 	52 	350 	50 	50 	100 	0 	50 	50 	50 	50 			358507 	0 	0 	0 	0 	0 	0 	494 	546 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							621 	687 		0 	5 	0 	3 						3 	FFFF00	4 	3.00 	5 	0 	0 	1 	1 		0						
1980 	Blade Robber	196612 	11 		5 	117 	854 	675 	604 	685 		457 	450 	296436 	2482 	2725 				3000 	8500 	340 	205 			473 	496 	52 	350 	50 	50 	100 	0 	50 	50 	50 	50 			377577 	0 	0 	0 	0 	0 	0 	506 	560 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							641 	709 		0 	5 	0 	3 						3 	FFFF00	4 	3.00 	5 	0 	0 	1 	1 		0						
1978 	Cry of Pain	196612 	11 		5 	118 	901 	701 	628 	723 		475 	467 	3557226 	2482 	2725 				5000 	12000 	340 	205 			2270 	2383 	45 	600 	50 	50 	100 	0 	50 	50 	50 	50 			1425855 	0 	0 	0 	0 	0 	0 	1216 	1344 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							2604 	2876 		0 	5 	0 	3 						3 	BDA66B	6 	5.00 	5 	0 	0 	1 	1 		0						
1986 	The Lord of Heaven's Hell	196612 	11 		5 	120 	909 	729 	643 	729 		487 	486 	3557226 	2482 	2725 				3500 	8500 	340 	205 			2288 	2403 	45 	300 	30 	30 	30 	30 	100 	50 	50 	50 			1425855 	0 	0 	0 	0 	0 	0 	0 	0 	1226 	1355 	0 	0 	0 	0 	0 	0 			2500 																							2684 	2964 		0 	5 	0 	3 						5 	BDA66B	6 	10.00 	1 	0 	0 	1 	1 		0						
1996 	Demonlord Arch Demon	196612 	11 		5 	120 	923 	718 	643 	741 		487 	479 	3557226 	2482 	2725 				3501 	8501 	340 	205 			2326 	2442 	45 	301 	30 	30 	30 	30 	100 	50 	50 	50 			1425855 	0 	0 	0 	0 	0 	0 	0 	0 	1245 	1377 	0 	0 	0 	0 	0 	0 			2500 																							2684 	2964 		0 	5 	0 	3 						5 	BDA67B	6 	10.00 	1 	0 	0 	1 	2 		0						
1995 	Ashtal Core	196612 	11 		5 	120 	894 	739 	643 	716 		487 	493 	3557226 	2482 	2725 				3502 	8502 	340 	205 			2251 	2364 	45 	302 	30 	30 	30 	30 	100 	50 	50 	50 			1425855 	0 	0 	0 	0 	0 	0 	0 	0 	1206 	1332 	0 	0 	0 	0 	0 	0 			2500 																							2684 	2964 		0 	5 	0 	3 						5 	BDA68B	6 	10.00 	1 	0 	0 	1 	3 		0						
2090	Brisi	196612	11		5	18	63	47	41	52		32	12	1203	244	238				1000	5300	52	30			157	165	42	190	50	50	50	50	50	50	50	50			3321	0	0	168	186	0	0	0	0	0	0	0	0	0	0	0	0			2500																							39	43		1	5	1	3						2	FFFF00	4	1.7	2	0	0	1	1		0						
2020	Kuru	196612	11		5	27	104	80	70	86		54	20	2238	399	410				1660	5800	73	41			257	270	47	200	50	50	0	100	50	50	50	50			6019	0	0	0	0	276	305	0	0	0	0	0	0	0	0	0	0			2500																							63	69		1	5	1	3						4	FFFF00	4	1.7	4	0	0	1	1		0						
2021	Kaima	196612	11		5	29	114	86	78	94		60	21	2624	438	453				2000	6100	78	44			282	296	42	170	50	50	50	50	0	100	50	50			6837	0	0	0	0	0	0	0	0	0	0	302	334	0	0	0	0			2500																							69	77		1	5	1	3						6	FFFF00	4	1.7		1	0	1	1		0						
2022	Sapen	196612	11		5	36	159	117	108	129		82	29	48107	583	614				3000	9800	97	54			1767	1856	35	470	30	30	30	30	100	50	50	50			41894	0	0	0	0	0	0	0	0	946	1046	0	0	0	0	0	0			2500																							372	412		1	5	1	3						5	BDA66B	4	1.7	1	0	0	1	1		0						
2024	Nardil	196612	11		5	39	170	131	118	139		90	33	4770	649	688				2230	6500	106	59			416	437	47	370	100	0	50	50	50	50	50	50			12387	446	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							105	116		1	5	1	3						1	FFFF00	4	1.7	3	0	0	1	1		0						
2023	Mayma	196612	11		5	45	205	166	144	166		110	42	6399	791	845				1800	8000	124	69			498	523	47	250	50	50	100	0	50	50	50	50			16831	0	0	0	0	0	0	534	590	0	0	0	0	0	0	0	0			2500																							129	143		1	5	1	3						3	FFFF00	4	1.7	5	0	0	1	1		0						
2025	Seuss	196612	11		5	48	228	167	158	185		121	42	7514	865	928				1100	5000	132	74			553	581	42	210	50	50	0	100	50	50	50	50			20420	0	0	0	0	593	655	0	0	0	0	0	0	0	0	0	0			2500																							143	158		1	5	1	3						4	FFFF00	4	1.7	4	0	0	1	1		0						
2026	Beolin	196612	11		5	56	279	205	198	225		151	51	10546	1075	1161				1800	4500	157	89			676	710	42	320	30	30	30	30	100	50	50	50			32820	0	0	0	0	0	0	0	0	724	800	0	0	0	0	0	0			2500																							181	201		1	5	1	3						5	BDA66B	4	1.7	1	0	0	1	1		0						
2027	Schnee	196612	11		5	59	318	235	219	257		167	59	144928	1157	1252				3000	6500	167	95			3509	3684	35	800	0	100	50	50	50	50	50	50			154719	0	0	1879	2077	0	0	0	0	0	0	0	0	0	0	0	0			2500																							792	872		1	5	1	3						2	FFFF00	4	1.7	2	2	0	1	1		1						
2028	Hamiya	196612	11		5	65	366	271	253	295		192	68	184285	1329	1443				1800	7000	188	109			4030	4232	35	270	50	50	50	50	0	100	50	50			190206	0	0	0	0	0	0	0	0	0	0	2158	2386	0	0	0	0			2500																							928	1024		1	5	1	3						6	FFFF00	4	1.7		0	0	1	1		0						
2029	Kirishid	196612	11		5	69	370	289	269	298		205	72	18099	1448	1575				2500	7000	202	118			896	940	47	300	100	0	50	50	50	50	50	50			57589	960	1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							256	282		1	5	1	3						1	FFFF00	4	1.7	3	0	0	1	1		0						
2030	Beit	196612	11		5	72	400	311	286	323		218	78	20334	1540	1677				1490	5900	213	124			968	1017	47	200	50	50	0	100	50	50	50	50			66046	0	0	0	0	1037	1147	0	0	0	0	0	0	0	0	0	0			2500																							275	303		1	5	1	3						4	FFFF00	4	1.7	4	1	0	1	1		0						
2031	Ankank	196612	11		5	76	460	331	318	370		241	83	281216	1665	1816				1300	7500	229	132			5051	5303	35	550	50	50	0	100	50	50	50	50			314575	0	0	0	0	2705	2989	0	0	0	0	0	0	0	0	0	0			2500																							1204	1332		0	5	0	3						4	FFFF00	4	1.7	4	0	0	1	0		0						
2032	Kerun	196612	11		5	80	495	366	343	399		260	92	330234	1793	1959				1600	7000	245	140			5442	5714	35	270	50	50	50	50	0	50	50	100			371402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2915	3221			2500																							1316	1452		0	5	0	3						7	FFFF00	4	1.7		0	0	1	1		0						
2033	Caresse	196612	11		5	83	493	363	353	397		269	91	30378	1891	2068				1700	4700	256	148			1190	1249	42	800	50	50	50	50	0	100	50	50			100677	0	0	0	0	0	0	0	0	0	0	1274	1408	0	0	0	0			2500																							351	387		0	5	0	3						6	FFFF00	4	1.7		0	0	1	1		1						
2034	Heine	196612	11		5	87	528	399	378	425		288	100	35429	2026	2217				1500	6000	270	158			1274	1338	47	150	50	50	50	50	0	100	50	50			117288	0	0	0	0	0	0	0	0	0	0	1365	1509	0	0	0	0			2500																							380	420		0	5	0	3						6	FFFF00	4	1.7		0	0	1	1		0						
2035	Lecce	196612	11		5	90	579	442	409	465		310	110	474168	2128	2331				2500	7500	280	165			6360	6678	40	240	30	30	30	30	100	50	50	50			523746	0	0	0	0	0	0	0	0	3406	3764	0	0	0	0	0	0			2500																							1612	1780		0	5	0	3						5	BDA66B	4	1.7	1	0	0	1	1		0						
2036	Nash	196612	11		5	92	573	422	411	461		313	105	42463	2197	2408				820	3500	292	170			1383	1452	42	800	30	30	30	30	100	50	50	50			140621	0	0	0	0	0	0	0	0	1481	1637	0	0	0	0	0	0			2500																							419	463		0	5	0	3						5	BDA66B	4	1.7	1	0	0	1	1		1						
2037	Hercule	196612	11		5	94	602	452	424	485		323	113	46386	2268	2486				2000	6500	304	175			1451	1523	42	800	100	0	50	50	50	50	50	50			150796	1554	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							434	480		0	5	0	3						1	FFFF00	4	1.7	3	0	0	1	1		1						
2038	Diel	196612	11		5	95	611	471	431	492		328	118	47978	2303	2525				1900	8400	310	178			1474	1547	47	300	50	50	0	100	50	50	50	50			156069	0	0	0	0	1579	1745	0	0	0	0	0	0	0	0	0	0			2500																							443	489		0	5	0	3						4	FFFF00	4	1.7	4	0	0	1	1		0						
2039	Pelic	196612	11		5	97	647	481	457	520		346	120	625720	2374	2604				2500	7500	322	183			7099	7453	35	300	50	50	50	50	0	50	50	100			667950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3802	4202			2500																							1836	2028		0	5	0	3						7	FFFF00	4	1.7		0	0	1	1		0						
2040	Kazua	196612	11		5	98	640	481	451	515		344	120	54395	2410	2644				2500	7000	328	185			1542	1619	42	500	100	0	50	50	50	50	50	50			172640	1652	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							467	517		0	5	0	3						1	FFFF00	4	1.7	3	0	0	1	1		0						
2041	Zakeru	196612	11		5	100	666	511	478	534		362	128	711445	2482	2725				1100	7000	340	190			7303	7668	40	800	50	50	50	50	0	100	50	50			737346	0	0	0	0	0	0	0	0	0	0	3911	4323	0	0	0	0			2500																							1940	2144		0	5	0	3						6	FFFF00	4	1.7		0	0	1	1		1						
2053	Red Bat	196612	11		5	20	70	51	45	58		34	6	1389	276	273				3100	5000	56	32			109	115	42	150	50	50	50	50	50	50	50	50			590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							44	48		1	5	1	3						0		4	1.6		0	1	1	1		0						
2054	Rock Hammer	196612	11		5	22	81	58	52	67		40	7	1610	309	310				2800	7000	61	35			126	133	37	270	50	50	50	50	50	50	50	50			645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							48	54		1	5	1	3						0		4	1.6		0	1	1	1		0						
2062	Cursed Swordsman	196612	11		5	24	93	66	62	76		47	16	10861	344	349				1900	7300	66	37			92	97	32	150	30	30	30	30	100	50	50	50			748	0	0	0	0	0	0	0	0	99	109	0	0	0	0	0	0			2500																							135	150		1	5	1	3						5	FFFF00	5	1.9	1	0	0	1	1		0						
2063	Troll Berserker	196612	11		5	24	93	66	62	76		47	16	10861	344	349				1800	6300	66	37			92	97	32	270	50	50	0	100	50	50	50	50			748	0	0	0	0	99	109	0	0	0	0	0	0	0	0	0	0			2500																							135	150		1	5	1	3						4	FFFF00	5	1.9	4	0	0	1	1		0						
2055	Iron Servant	196612	11		5	26	101	73	65	83		49	9	2088	380	389				2800	7500	70	40			157	164	37	270	50	50	50	50	50	50	50	50			871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							60	66		1	5	1	3						0		4	1.6		0	1	1	1		0						
2056	War Wolf	196612	11		5	28	104	75	68	86		52	9	2525	418	431				2500	4800	75	42			160	168	37	170	50	50	50	50	50	50	50	50			1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							66	72		1	5	1	3						0		4	1.6		0	1	1	1		0						
2057	Ghoul Dipper	196612	11		5	29	114	84	75	93		57	21	2624	438	453				2000	5600	78	44			70	74	42	170	50	50	100	0	50	50	50	50			1069	0	0	0	0	0	0	75	83	0	0	0	0	0	0	0	0			2500																							69	77		1	5	1	3						3	FFFF00	4	1.8	5	1	0	1	1		0						
2073	Basilis	196612	11		5	30	124	88	84	101		64	22	167808	457	475				1800	7000	80	45			278	292	25	270	50	50	50	50	0	100	50	50			45000	0	0	0	0	0	0	0	0	0	0	149	165	0	0	0	0			2500																							288	320		1	5	1	3						6	BDA66B	6	2.1		0	0	1	1		0						
2064	Gnoll Gladiator	196612	11		5	30	124	88	84	101		64	22	167808	457	475				3300	8000	80	45			278	292	25	350	50	50	0	100	50	50	50	50			45000	0	0	0	0	149	165	0	0	0	0	0	0	0	0	0	0			2500																							288	320		1	5	1	3						4	BDA66B	6	2.1	4	0	0	1	1		0						
2065	Volcanon	196612	11		5	30	124	88	84	101		64	22	167808	457	475				1900	6500	80	45			278	292	25	270	100	0	50	50	50	50	50	50			45000	149	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							288	320		1	5	1	3						1	BDA66B	6	2.1	3	0	0	1	0		0						
2066	Lizardman Commander	196612	11		5	30	124	88	84	101		64	22	167808	457	475				1000	6500	80	45			278	292	25	270	30	30	30	30	100	50	50	50			45000	0	0	0	0	0	0	0	0	149	165	0	0	0	0	0	0			2500																							288	320		1	5	1	3						5	BDA66B	6	2.1	1	0	0	1	0		0						
2058	Evil Revenant	196612	11		5	30	118	89	78	98		60	11	2797	457	475				2070	5500	80	45			181	190	42	200	50	50	50	50	50	50	50	50			1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							72	80		1	5	1	3						0		4	1.6		0	1	1	1		0						
2059	Death Scythe	196612	11		5	32	130	101	86	106		65	13	3227	498	520				1100	7500	86	48			199	209	47	150	50	50	50	50	50	50	50	50			1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							79	87		1	5	1	3						0		4	1.6		0	1	1	1		0						
2070	Zombie King	196612	11		5	34	147	101	99	120		76	25	21611	540	566				1500	6000	92	51			144	151	32	200	50	50	0	100	50	50	50	50			1456	0	0	0	0	154	170	0	0	0	0	0	0	0	0	0	0			2500																							215	238		1	5	1	3						4	FFFF00	5	1.9	4	0	0	1	1		0						
2072	Dark Knight	196612	11		5	34	147	103	99	120		76	26	21611	540	566				1270	7000	92	51			144	151	32	180	30	30	30	30	100	50	50	50			1456	0	0	0	0	0	0	0	0	154	170	0	0	0	0	0	0			2500																							215	238		1	5	1	3						5	FFFF00	5	1.9	1	0	0	1	1		0						
2071	Collector of Swords	196612	11		5	36	152	116	101	124		77	15	4009	583	614				1500	5500	97	54			233	244	47	200	50	50	50	50	50	50	50	50			1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							93	103		1	5	1	3						0		4	1.6		0	1	1	1		0						
2060	Battle Hawkarrow	196612	11		5	38	162	128	113	132		87	16	4444	627	663				2000	6500	103	57			247	260	47	80	50	50	50	50	50	50	50	50			1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							101	111		1	5	1	3						0		4	1.6		0	1	1	1		0						
2061	Gorgon Warrior	196612	11		5	39	168	125	110	138		84	31	4770	649	688				2230	6000	106	59			103	108	42	370	100	0	50	50	50	50	50	50			1936	110	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							105	116		1	5	1	3						1	FFFF00	4	1.8	3	0	0	1	1		0						
2067	Ariadne	196612	11		5	40	184	127	125	149		95	32	300702	672	713				1540	6300	109	60			408	428	25	370	50	50	50	50	0	100	50	50			65000	0	0	0	0	0	0	0	0	0	0	219	242	0	0	0	0			2500																							432	480		1	5	1	3						6	BDA66B	6	2.1		1	0	1	0		0						
2068	Loa Commanding General	196612	11		5	40	184	129	125	149		95	32	300702	672	713				3000	8000	109	60			408	428	25	470	30	30	30	30	100	50	50	50			65000	0	0	0	0	0	0	0	0	219	242	0	0	0	0	0	0			2500																							432	480		1	5	1	3						5	BDA66B	6	2.1	1	0	0	1	0		0						
2074	Euriale Queen	196612	11		5	40	178	127	125	144		95	32	300702	672	713				1100	7000	109	60			396	415	25	800	50	50	50	50	0	100	50	50			65000	0	0	0	0	0	0	0	0	0	0	212	234	0	0	0	0			2500																							432	480		1	5	1	3						6	BDA66B	6	2.1		0	0	1	0		1						
2069	Haken Shadow	196612	11		5	40	184	132	125	149		95	33	300702	672	713				2500	7500	109	60			408	428	35	800	0	100	50	50	50	50	50	50			65000	0	0	219	242	0	0	0	0	0	0	0	0	0	0	0	0			2500																							432	480		1	5	1	3						2	BDA66B	6	2.1	2	1	0	1	1		1						
2114	Caesars Blant	196612	11		5	40	173	131	116	143		89	16	5012	672	713				2070	7000	109	60			265	278	42	200	50	50	50	50	50	50	50	50			2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							108	120		1	5	1	3						0		4	1.6		0	1	1	1		0						
2117	Euriale Archer	196612	11		5	42	188	147	126	153		95	18	5610	719	765				1100	7500	115	64			286	301	47	800	50	50	50	50	50	50	50	50			2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							117	129		1	5	1	3						0		4	1.6		0	1	1	2		1						
2118	Zaken	196612	11		5	44	210	144	143	170		109	36	36101	766	818				1300	7500	121	67			204	214	32	550	50	50	0	100	50	50	50	50			7877	0	0	0	0	219	242	0	0	0	0	0	0	0	0	0	0			2500																							310	345		1	5	1	3						4	FFFF00	5	1.9	4	0	0	1	1		0						
2119	Orc Mage	196612	11		5	44	210	147	143	170		109	37	36101	766	818				1600	8000	121	67			204	214	32	280	100	0	50	50	50	50	50	50			7877	219	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							310	345		1	5	1	3						1	FFFF00	5	1.9	3	0	0	1	1		0						
2120	피르볼그 도굴꾼 	196612	11		5	46	211	158	139	173		106	20	6679	815	872				1900	7500	126	71			321	337	42	230	50	50	50	50	50	50	50	50			3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							134	148		1	5	1	3						0		4	1.6		0	1	1	2		0						
2121	Mummy Soldier	196612	11		5	48	230	175	152	187		115	22	7514	865	928				1500	7500	132	74			350	367	47	250	50	50	50	50	50	50	50	50			4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							143	158		1	5	1	3						0		4	1.6		1	1	1	2		0						
2122	Vicious Noise	196612	11		5	49	237	176	157	193		118	44	7832	890	956				2000	7000	135	76			144	151	47	800	50	50	50	50	50	50	50	50			5435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							147	163		1	5	1	3						0	FFFF00	4	1.8		0	0	1	3		1						
2123	Giant Hydra	196612	11		5	50	251	172	172	203		131	43	489624	916	984				2250	7500	138	78			555	583	25	470	0	100	50	50	50	50	50	50			69354	0	0	297	329	0	0	0	0	0	0	0	0	0	0	0	0			2500																							608	672		1	5	1	3						2	BDA66B	6	2.1	2	1	0	1	2		0						
2124	Tutankhamen	196612	11		5	50	251	176	172	203		131	44	489624	916	984				2500	8000	138	78			555	583	25	500	50	50	0	100	50	50	50	50			69354	0	0	0	0	297	329	0	0	0	0	0	0	0	0	0	0			2500																							608	672		1	5	1	3						4	BDA66B	6	2.1	4	1	0	1	2		0						
2125	Lequimes Predator	196612	11		5	50	245	183	168	199		128	46	489624	916	984				2900	7500	138	78			542	569	40	480	50	50	100	0	50	50	50	50			69354	0	0	0	0	0	0	291	321	0	0	0	0	0	0	0	0			2500																							608	672		1	5	1	3						3	BDA66B	6	2.1	5	1	0	1	3		0						
2126	Hobgoblin Shaman	196612	11		5	50	251	176	172	203		131	44	489624	916	984				2500	8000	138	78			555	583	25	370	30	30	30	30	100	50	50	50			69354	0	0	0	0	0	0	0	0	297	329	0	0	0	0	0	0			2500																							608	672		1	5	1	3						5	BDA66B	6	2.1	1	1	0	1	2		0						
2127	기글러 암살자 	196612	11		5	50	241	186	159	194		119	23	8160	916	984				1930	7500	138	78			366	384	47	210	50	50	50	50	50	50	50	50			4816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							152	168		1	5	1	3						0		4	1.6		0	1	1	4		0						
2128	Arrow Turkaven	196612	11		5	52	258	191	171	209		129	24	9097	968	1042				3700	7000	144	82			391	411	47	190	50	50	50	50	50	50	50	50			5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							162	179		1	5	1	3						0		4	1.6		0	1	1	4		0						
2129	Runebat Leader	196612	11		5	54	280	197	193	226		146	49	58788	1021	1101				3100	8000	151	86			272	286	32	370	30	30	30	30	100	50	50	50			14654	0	0	0	0	0	0	0	0	292	322	0	0	0	0	0	0			2500																							430	475		1	5	1	3						5	FFFF00	5	1.9	1	0	0	1	3		0						
2130	Echidna	196612	11		5	54	280	197	193	226		146	49	58788	1021	1101				3000	8000	151	86			272	286	32	800	0	100	50	50	50	50	50	50			14654	0	0	292	322	0	0	0	0	0	0	0	0	0	0	0	0			2500																							430	475		1	5	1	3						2	FFFF00	5	1.9	2	2	0	1	3		1						
2131	Skeleton Berserker	196612	11		5	56	263	196	179	214		137	25	10546	1075	1161				1660	6500	157	89			398	418	37	170	50	50	50	50	50	50	50	50			6839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							181	201		1	5	1	3						0		4	1.6		0	1	1	4		0						
2132	Oglion Warrior	196612	11		5	58	306	220	200	249		151	28	11652	1130	1222				3100	7000	164	93			464	487	47	400	50	50	50	50	50	50	50	50			7638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2500																							193	213		1	5	1	3						0		4	1.6		0	1	1	5		0						
